ZIP_COAL,cate_half_plus1,cate_bed_plus1,cate_joint_half1_bed1,cate_joint_half1_5_bed0_5
13031,-476203.89355249243,1166150.7344607692,689946.8409082768,-131230.47309835395
13032,-473074.046788882,1146955.6170743052,673881.5702854232,-136133.2616461704
13033,-469944.2000252716,1127760.4996878412,657816.2996625697,-141036.05019398686
13034,-466814.3532616617,1108565.3823013753,641751.0290397136,-145938.83874180494
13035,-463684.50649805134,1089370.2649149112,625685.7584168599,-150841.6272896214
13036,-460554.65973444097,1070175.1475284453,609620.4877940044,-155744.41583743878
13037,-457424.8129708306,1050980.0301419813,593555.2171711507,-160647.20438525526
13039,-454294.9662072207,1031784.9127555173,577489.9465482966,-165549.99293307238
13040,-451165.1194436103,1012589.7953690514,561424.6759254411,-170452.78148088977
13041,-448035.27267999994,993394.6779825874,545359.4053025874,-175355.57002870622
13042,-444905.42591639,974199.5605961233,529294.1346797333,-180258.35857652337
13044,-441775.57915277965,955004.4432096573,513228.8640568778,-185161.14712434076
13045,-438645.7323891693,935809.3258231934,497163.59343402414,-190063.93567215718
13052,-435515.8856255594,916614.2084367275,481098.32281116815,-194966.7242199753
13053,-432386.038861949,897419.0910502635,465033.0521883145,-199869.51276779175
13054,-429256.1920983386,878223.9736637995,448967.78156546084,-204772.3013156082
13057,-426126.34533472866,859028.8562773337,432902.51094260486,-209675.08986342628
13060,-422996.49857111834,839833.7388908695,416837.2403197512,-214577.87841124274
13061,-419866.65180750797,820638.6215044055,400771.96969689755,-219480.6669590592
13062,-416736.8050438976,801443.5041179396,384706.69907404203,-224383.45550687658
13063,-413606.9582802877,782248.3867314756,368641.4284511879,-229286.24405469373
13064,-410477.1115166773,763053.2693450097,352576.1578283324,-234189.0326025111
13066,-407347.2647530669,743858.1519585457,336510.88720547874,-239091.82115032757
13068,-404217.417989457,724663.0345720816,320445.6165826246,-243994.60969814472
13069,-401087.57122584665,705467.9171856157,304380.3459597691,-248897.3982459621
13071,-397957.7244622362,686272.7997991517,288315.07533691544,-253800.1867937786
13072,-394827.87769862637,667077.6824126877,272249.8047140613,-258702.9753415957
13073,-391698.030935016,647882.5650262218,256184.5340912058,-263605.7638894131
13074,-388568.1841714056,628687.4476397578,240119.26346835212,-268508.55243722955
13076,-385438.3374077953,609492.3302532937,224053.9928454985,-273411.340985046
13077,-382308.49064418534,590297.2128668278,207988.7222226425,-278314.1295328641
13078,-379178.64388057496,571102.0954803638,191923.45159978885,-283216.91808068054
13080,-376048.7971169646,551906.9780938979,175858.18097693333,-288119.7066284979
13081,-372918.95035335474,532711.8607074339,159792.9103540792,-293022.4951763151
13082,-369789.1035897443,513516.74332096986,143727.63973122556,-297925.2837241315
13083,-366659.25682613393,494321.625934504,127662.36910837004,-302828.0722719489
13084,-363529.410062524,475126.50854803994,111597.09848551592,-307730.86081976607
13087,-360399.56329891365,455931.3911615759,95531.82786266226,-312633.6493675825
13088,-357269.7165353033,436736.27377511,79466.55723980675,-317536.4379153999
13090,-354139.86977169337,417541.156388646,63401.286616952624,-322439.22646321706
13092,-351010.023008083,398346.0390021801,47336.015994097106,-327342.01501103444
13101,-347880.1762444726,379150.92161571607,31270.74537124345,-332244.8035588509
13102,-344750.32948086224,359955.80422925204,15205.474748389795,-337147.59210666735
13103,-341620.48271725234,340760.68684278615,-859.7958744661883,-342050.38065448543
13104,-338490.6359536419,321565.5694563221,-16925.066497319844,-346953.1692023019
13108,-335360.7891900316,302370.4520698581,-32990.3371201735,-351855.95775011834
13110,-332230.9424264217,283175.33468339226,-49055.60774302948,-356758.7462979364
13111,-329101.0956628113,263980.21729692817,-65120.87836588314,-361661.5348457529
13112,-325971.24889920093,244785.09991046228,-81186.14898873866,-366564.32339357026
13113,-322841.402135591,225589.98252399825,-97251.41961159278,-371467.1119413874
13114,-319711.55537198065,206394.86513753422,-113316.69023444643,-376369.90048920386
13115,-316581.7086083703,187199.74775106832,-129381.96085730195,-381272.68903702125
13116,-313451.8618447599,168004.6303646043,-145447.2314801556,-386175.4775848377
13117,-310322.01508115,148809.51297814026,-161512.50210300973,-391078.26613265486
13118,-307192.1683175396,129614.39559167437,-177577.77272586524,-395981.05468047224
13120,-304062.32155392924,110419.27820521034,-193643.04334871887,-400883.84322828875
13122,-300932.47479031933,91224.16081874445,-209708.31397157488,-405786.6317761068
13126,-297802.62802670896,72029.04343228042,-225773.58459442854,-410689.42032392323
13131,-294672.7812630986,52833.92604581639,-241838.8552172822,-415592.2088717397
13132,-291542.9344994887,33638.8086593505,-257904.12584013818,-420494.99741955777
13135,-288413.0877358783,14443.69127288647,-273969.39646299183,-425397.7859673742
13136,-285283.24097226793,-4751.42611357756,-290034.6670858455,-430300.5745151907
13138,-282153.39420865756,-23946.54350004345,-306099.937708701,-435203.36306300806
13140,-279023.54744504765,-43141.66088650748,-322165.2083315551,-440106.1516108252
13141,-275893.7006814373,-62336.77827297151,-338230.4789544088,-445008.94015864166
13142,-272763.8539178269,-81531.8956594374,-354295.7495772643,-449911.728706459
13143,-269634.007154217,-100727.01304590143,-370361.0202001184,-454814.5172542762
13144,-266504.1603906066,-119922.13043236732,-386426.29082297394,-459717.30580209364
13145,-263374.31362699624,-139117.24781883135,-402491.5614458276,-464620.09434991
13146,-260244.46686338633,-158312.36520529538,-418556.8320686817,-469522.8828977272
13147,-257114.620099776,-177507.48259176128,-434622.10269153723,-474425.6714455446
13148,-253984.7733361656,-196702.5999782253,-450687.3733143909,-479328.45999336103
13152,-250854.92657255568,-215897.7173646893,-466752.643937245,-484231.2485411782
13153,-247725.0798089453,-235092.83475115523,-482817.91456010053,-489134.03708899557
13155,-244595.23304533493,-254287.95213761926,-498883.1851829542,-494036.825636812
13156,-241465.38628172455,-273483.06952408515,-514948.4558058097,-498939.61418462935
13157,-238335.53951811465,-292678.1869105492,-531013.7264286638,-503842.40273244656
13158,-235205.69275450427,-311873.3042970132,-547078.9970515175,-508745.191280263
13159,-232075.8459908939,-331068.4216834791,-563144.267674373,-513647.97982808045
13160,-228945.999227284,-350263.53906994313,-579209.5382972271,-518550.76837589755
13162,-225816.1524636736,-369458.65645640716,-595274.8089200808,-523453.556923714
13163,-222686.30570006324,-388653.77384287305,-611340.0795429362,-528356.3454715314
13164,-219556.45893645333,-407848.8912293371,-627405.3501657904,-533259.1340193485
13165,-216426.61217284296,-427044.008615803,-643470.6207886459,-538161.9225671659
13166,-213296.76540923258,-446239.126002267,-659535.8914114996,-543064.7111149824
13167,-210166.9186456222,-465434.24338873103,-675601.1620343532,-547967.4996627988
13202,-207037.0718820123,-484629.3607751969,-691666.4326572092,-552870.2882106169
13203,-203907.22511840193,-503824.47816166095,-707731.7032800629,-557773.0767584334
13204,-200777.37835479155,-523019.595548125,-723796.9739029165,-562675.8653062498
13205,-197647.53159118164,-542214.7129345909,-739862.2445257725,-567578.6538540679
13206,-194517.68482757127,-561409.8303210549,-755927.5151486262,-572481.4424018844
13207,-191387.8380639609,-580604.9477075189,-771992.7857714798,-577384.2309497008
13208,-188257.991300351,-599800.0650939848,-788058.0563943358,-582287.0194975189
13209,-185128.1445367406,-618995.1824804489,-804123.3270171894,-587189.8080453353
13210,-181998.29777313024,-638190.2998669147,-820188.597640045,-592092.5965931527
13211,-178868.45100952036,-657385.4172533788,-836253.8682628991,-596995.3851409699
13212,-175738.60424590996,-676580.5346398428,-852319.1388857528,-601898.1736887863
13214,-172608.75748229958,-695775.6520263087,-868384.4095086083,-606800.9622366037
13215,-169478.91071868924,-714970.7694127727,-884449.6801314619,-611703.7507844202
13219,-166349.0639550793,-734165.8867992368,-900514.950754316,-616606.5393322373
13224,-163219.21719146892,-753361.0041857027,-916580.2213771716,-621509.3278800547
13301,-160089.37042785855,-772556.1215721667,-932645.4920000252,-626412.1164278712
13302,-156959.5236642486,-791751.2389586325,-948710.7626228812,-631314.9049756892
13303,-153829.67690063827,-810946.3563450966,-964776.0332457349,-636217.6935235057
13304,-150699.8301370279,-830141.4737315606,-980841.3038685885,-641120.4820713222
13305,-147569.98337341798,-849336.5911180265,-996906.5744914445,-646023.2706191402
13308,-144440.1366098076,-868531.7085044904,-1012971.8451142983,-650926.0591669567
13309,-141310.28984619724,-887726.8258909547,-1029037.1157371518,-655828.8477147731
13310,-138180.44308258686,-906921.9432774205,-1045102.3863600073,-660731.6362625906
13312,-135050.59631897695,-926117.0606638845,-1061167.6569828615,-665634.4248104077
13314,-131920.74955536658,-945312.1780503504,-1077232.927605717,-670537.2133582251
13315,-128790.9027917562,-964507.2954368144,-1093298.1982285706,-675440.0019060415
13316,-125661.0560281463,-983702.4128232785,-1109363.4688514248,-680342.7904538586
13317,-122531.20926453592,-1002897.5302097443,-1125428.7394742803,-685245.5790016761
13318,-119401.36250092555,-1022092.6475962084,-1141494.010097134,-690148.3675494926
13319,-116271.51573731564,-1041287.7649826724,-1157559.280719988,-695051.1560973097
13320,-113141.66897370527,-1060482.8823691383,-1173624.5513428436,-699953.944645127
13321,-110011.82221009489,-1079677.9997556023,-1189689.8219656972,-704856.7331929435
13322,-106881.97544648452,-1098873.1171420682,-1205755.0925885527,-709759.5217407609
13323,-103752.12868287461,-1118068.2345285323,-1221820.3632114069,-714662.310288578
13324,-100622.28191926423,-1137263.3519149963,-1237885.6338342605,-719565.0988363945
13325,-97492.43515565386,-1156458.4693014622,-1253950.904457116,-724467.8873842119
13326,-94362.58839204395,-1175653.5866879262,-1270016.1750799702,-729370.675932029
13327,-91232.74162843358,-1194848.7040743902,-1286081.4457028236,-734273.4644798456
13328,-88102.8948648232,-1214043.8214608561,-1302146.7163256793,-739176.2530276629
13329,-84973.04810121331,-1233238.9388473202,-1318211.9869485334,-744079.04157548
13331,-81843.20133760292,-1252434.0562337842,-1334277.257571387,-748981.8301232965
13332,-78713.35457399255,-1271629.17362025,-1350342.5281942426,-753884.6186711139
13333,-75583.50781038264,-1290824.291006714,-1366407.7988170967,-758787.407218931
13334,-72453.66104677226,-1310019.40839318,-1382473.0694399523,-763690.1957667484
13335,-69323.81428316189,-1329214.525779644,-1398538.340062806,-768592.9843145648
13337,-66193.96751955152,-1348409.643166108,-1414603.6106856596,-773495.7728623813
13338,-63064.12075594161,-1367604.760552572,-1430668.8813085137,-778398.5614101985
13339,-59934.273992331226,-1386799.8779390398,-1446734.151931371,-783301.3499580168
13340,-56804.42722872086,-1405994.9953255039,-1462799.4225542247,-788204.1385058332
13342,-53674.58046511095,-1425190.112711968,-1478864.6931770789,-793106.9270536504
13343,-50544.733701500576,-1444385.230098432,-1494929.9637999325,-798009.7156014668
13345,-47414.8869378902,-1463580.347484896,-1510995.2344227862,-802912.5041492833
13346,-44285.04017428029,-1482775.46487136,-1527060.5050456403,-807815.2926971004
13348,-41155.19341066992,-1501970.5822578277,-1543125.7756684977,-812718.0812449188
13350,-38025.346647059545,-1521165.6996442918,-1559191.0462913513,-817620.8697927352
13352,-34895.49988344917,-1540360.8170307558,-1575256.316914205,-822523.6583405517
13354,-31765.653119839262,-1559555.9344172198,-1591321.587537059,-827426.4468883687
13355,-28635.806356228888,-1578751.0518036839,-1607386.8581599128,-832329.2354361853
13357,-25505.959592618514,-1597946.1691901516,-1623452.1287827701,-837232.0239840036
13360,-22376.112829008605,-1617141.2865766156,-1639517.3994056243,-842134.8125318207
13361,-19246.26606539823,-1636336.4039630797,-1655582.670028478,-847037.6010796372
13364,-16116.419301787857,-1655531.5213495437,-1671647.9406513316,-851940.3896274536
13365,-12986.572538177948,-1674726.6387360077,-1687713.2112741857,-856843.1781752708
13367,-9856.725774567574,-1693921.7561224755,-1703778.481897043,-861745.966723089
13368,-6726.8790109572,-1713116.8735089395,-1719843.7525198967,-866648.7552709056
13402,-3597.0322473472916,-1732311.9908954035,-1735909.0231427508,-871551.5438187227
13403,-467.1854837369174,-1751507.1082818676,-1751974.2937656045,-876454.3323665392
13406,2662.661279873457,-1770702.2256683318,-1768039.5643884582,-881357.1209143556
13407,5792.508043483831,-1789897.3430547956,-1784104.8350113118,-886259.9094621721
13408,8922.35480709374,-1809092.4604412634,-1800170.1056341697,-891162.6980099911
13409,12052.201570704114,-1828287.5778277277,-1816235.3762570233,-896065.4865578075
13410,15182.048334314488,-1847482.6952141915,-1832300.646879877,-900968.275105624
13411,18311.895097924396,-1866677.8126006555,-1848365.917502731,-905871.0636534411
13413,21441.74186153477,-1885872.9299871195,-1864431.188125585,-910773.8522012576
13416,24571.588625145145,-1905068.0473735873,-1880496.4587484424,-915676.6407490758
13417,27701.435388755053,-1924263.1647600515,-1896561.729371296,-920579.4292968931
13418,30831.282152365427,-1943458.2821465153,-1912626.9999941501,-925482.2178447094
13420,33961.1289159758,-1962653.3995329794,-1928692.2706170036,-930385.006392526
13421,37090.975679586176,-1981848.5169194434,-1944757.5412398572,-935287.7949403424
13424,40220.822443196084,-2001043.6343059074,-1960822.8118627116,-940190.5834881596
13425,43350.66920680646,-2020238.7516923752,-1976888.0824855685,-945093.372035978
13426,46480.51597041683,-2039433.8690788392,-1992953.3531084224,-949996.1605837943
13428,49610.36273402674,-2058628.9864653032,-2009018.6237312765,-954898.9491316116
13431,52740.209497637115,-2077824.103851767,-2025083.8943541301,-959801.737679428
13433,55870.05626124749,-2097019.221238231,-2041149.1649769838,-964704.5262272444
13435,58999.9030248574,-2116214.338624699,-2057214.4355998414,-969607.3147750634
13437,62129.74978846777,-2135409.456011163,-2073279.7062226953,-974510.1033228799
13438,65259.59655207815,-2154604.573397627,-2089344.9768455487,-979412.8918706963
13439,68389.44331568806,-2173799.690784091,-2105410.247468403,-984315.6804185135
13440,71519.29007929843,-2192994.808170555,-2121475.5180912567,-989218.4689663299
13450,74649.1368429088,-2212189.925557023,-2137540.788714114,-994121.2575141483
13452,77778.98360651918,-2231385.042943487,-2153606.0593369678,-999024.0460619647
13454,80908.83037012909,-2250580.160329951,-2169671.329959822,-1003926.8346097819
13456,84038.67713373946,-2269775.277716415,-2185736.6005826755,-1008829.6231575984
13457,87168.52389734983,-2288970.395102879,-2201801.871205529,-1013732.4117054148
13459,90298.37066095974,-2308165.512489343,-2217867.1418283833,-1018635.2002532319
13460,93428.21742457013,-2327360.629875811,-2233932.4124512407,-1023537.9888010502
13461,96558.06418818049,-2346555.747262275,-2249997.6830740944,-1028440.7773488666
13464,99687.9109517904,-2365750.864648739,-2266062.9536969485,-1033343.5658966838
13468,102817.75771540077,-2384945.982035203,-2282128.224319802,-1038246.3544445004
13469,105947.60447901115,-2404141.0994216674,-2298193.494942656,-1043149.1429923167
13470,109077.45124262152,-2423336.216808135,-2314258.765565513,-1048051.9315401351
13471,112207.29800623143,-2442531.3341945987,-2330324.0361883673,-1052954.7200879522
13472,115337.1447698418,-2461726.4515810627,-2346389.306811221,-1057857.5086357687
13473,118466.99153345218,-2480921.568967527,-2362454.5774340746,-1062760.2971835851
13476,121596.83829706209,-2500116.686353991,-2378519.8480569287,-1067663.0857314023
13477,124726.68506067246,-2519311.8037404544,-2394585.1186797824,-1072565.8742792187
13478,127856.53182428282,-2538506.9211269226,-2410650.3893026398,-1077468.662827037
13480,130986.37858789273,-2557702.0385133866,-2426715.659925494,-1082371.4513748542
13482,134116.22535150312,-2576897.1558998507,-2442780.9305483475,-1087274.2399226706
13485,137246.0721151135,-2596092.2732863147,-2458846.201171201,-1092177.028470487
13486,140375.91887872387,-2615287.3906727787,-2474911.471794055,-1097079.8170183036
13488,143505.76564233378,-2634482.5080592465,-2490976.7424169127,-1101982.6055661226
13489,146635.61240594415,-2653677.6254457105,-2507042.0130397663,-1106885.394113939
13490,149765.45916955452,-2672872.7428321745,-2523107.28366262,-1111788.1826617555
13491,152895.30593316443,-2692067.8602186386,-2539172.5542854746,-1116690.9712095726
13492,156025.1526967748,-2711262.9776051026,-2555237.824908328,-1121593.759757389
13493,159154.99946038518,-2730458.0949915703,-2571303.095531185,-1126496.5483052074
13494,162284.8462239951,-2749653.2123780344,-2587368.3661540393,-1131399.3368530245
13495,165414.69298760546,-2768848.3297644984,-2603433.636776893,-1136302.125400841
13501,168544.53975121584,-2788043.4471509624,-2619498.9073997466,-1141204.9139486575
13502,171674.38651482575,-2807238.5645374265,-2635564.1780226007,-1146107.7024964746
13601,174804.23327843612,-2826433.6819238905,-2651629.4486454544,-1151010.491044291
13605,177934.0800420465,-2845628.7993103582,-2667694.7192683117,-1155913.2795921094
13606,181063.92680565687,-2864823.9166968223,-2683759.9898911654,-1160816.0681399258
13607,184193.77356926678,-2884019.0340832863,-2699825.2605140195,-1165718.856687743
13608,187323.62033287715,-2903214.1514697503,-2715890.531136873,-1170621.6452355594
13611,190453.46709648753,-2922409.2688562144,-2731955.801759727,-1175524.433783376
13612,193583.31386009743,-2941604.386242682,-2748021.0723825847,-1180427.222331195
13613,196713.1606237078,-2960799.503629146,-2764086.3430054383,-1185330.0108790114
13614,199843.00738731818,-2979994.62101561,-2780151.613628292,-1190232.7994268278
13615,202972.8541509281,-2999189.738402074,-2796216.884251146,-1195135.587974645
13616,206102.7009145385,-3018384.855788538,-2812282.154874,-1200038.3765224614
13617,209232.54767814884,-3037579.9731750023,-2828347.4254968534,-1204941.1650702779
13618,212362.39444175918,-3056775.09056147,-2844412.696119711,-1209843.9536180962
13619,215492.24120536912,-3075970.207947934,-2860477.966742565,-1214746.7421659133
13620,218622.0879689795,-3095165.325334398,-2876543.2373654186,-1219649.5307137298
13622,221751.93473258987,-3114360.442720862,-2892608.5079882722,-1224552.3192615462
13624,224881.7814961998,-3133555.560107326,-2908673.7786111264,-1229455.1078093634
13626,228011.62825981015,-3152750.677493794,-2924739.0492339837,-1234357.8963571817
13628,231141.47502342053,-3171945.794880258,-2940804.3198568374,-1239260.6849049982
13632,234271.32178703044,-3191140.912266722,-2956869.5904796915,-1244163.4734528153
13634,237401.16855064084,-3210336.029653186,-2972934.861102545,-1249066.2620006318
13636,240531.01531425118,-3229531.14703965,-2989000.131725399,-1253969.0505484482
13637,243660.8620778611,-3248726.2644261178,-3005065.4023482567,-1258871.8390962672
13638,246790.70884147147,-3267921.3818125823,-3021130.6729711103,-1263774.6276440837
13640,249920.55560508184,-3287116.499199046,-3037195.943593964,-1268677.4161919004
13642,253050.40236869222,-3306311.61658551,-3053261.2142168176,-1273580.2047397166
13646,256180.24913230212,-3325506.733971974,-3069326.4848396718,-1278482.9932875338
13648,259310.0958959125,-3344701.851358438,-3085391.7554625254,-1283385.7818353502
13650,262439.9426595229,-3363896.9687449057,-3101457.026085383,-1288288.5703831685
13651,265569.7894231328,-3383092.0861313697,-3117522.296708237,-1293191.3589309857
13654,268699.63618674316,-3402287.203517834,-3133587.5673310906,-1298094.1474788021
13656,271829.48295035353,-3421482.3209042978,-3149652.837953944,-1302996.9360266186
13658,274959.32971396344,-3440677.438290762,-3165718.1085767983,-1307899.7245744357
13659,278089.1764775738,-3459872.5556772295,-3181783.3791996557,-1312802.513122254
13661,281219.0232411842,-3479067.673063694,-3197848.6498225094,-1317705.3016700705
13662,284348.87000479456,-3498262.7904501576,-3213913.920445363,-1322608.090217887
13664,287478.71676840447,-3517457.9078366216,-3229979.191068217,-1327510.878765704
13665,290608.56353201484,-3536653.0252230857,-3246044.461691071,-1332413.6673135206
13669,293738.4102956252,-3555848.142609554,-3262109.732313928,-1337316.4558613389
13670,296868.2570592351,-3575043.2599960174,-3278175.0029367823,-1342219.244409156
13673,299998.1038228455,-3594238.3773824815,-3294240.273559636,-1347122.0329569725
13676,303127.9505864559,-3613433.4947689455,-3310305.544182489,-1352024.821504789
13679,306257.7973500658,-3632628.6121554095,-3326370.8148053437,-1356927.610052606
13681,309387.64411367616,-3651823.7295418736,-3342436.0854281974,-1361830.3986004225
13682,312517.49087728653,-3671018.8469283413,-3358501.356051055,-1366733.1871482409
13685,315647.3376408969,-3690213.9643148053,-3374566.6266739084,-1371635.9756960573
13687,318777.1844045068,-3709409.0817012694,-3390631.8972967626,-1376538.7642438745
13690,321907.0311681172,-3728604.1990877334,-3406697.167919616,-1381441.552791691
13691,325036.87793172756,-3747799.3164741974,-3422762.4385424703,-1386344.3413395074
13693,328166.72469533747,-3766994.433860665,-3438827.7091653277,-1391247.1298873264
13694,331296.57145894784,-3786189.551247129,-3454892.9797881814,-1396149.9184351428
13730,334426.4182225582,-3805384.6686335932,-3470958.250411035,-1401052.7069829593
13731,337556.2649861681,-3824579.7860200577,-3487023.5210338896,-1405955.4955307764
13732,340686.1117497785,-3843774.9034065213,-3503088.791656743,-1410858.284078593
13733,343815.9585133889,-3862970.0207929853,-3519154.062279597,-1415761.0726264094
13734,346945.8052769988,-3882165.138179453,-3535219.3329024543,-1420663.8611742284
13736,350075.6520406091,-3901360.255565917,-3551284.603525308,-1425566.6497220448
13739,353205.49880421953,-3920555.372952381,-3567349.8741481616,-1430469.4382698613
13740,356335.3455678299,-3939750.490338845,-3583415.1447710153,-1435372.2268176777
13743,359465.1923314398,-3958945.607725309,-3599480.4153938694,-1440275.0153654949
13744,362595.0390950502,-3978140.7251117765,-3615545.686016727,-1445177.8039133132
13746,365724.88585866056,-3997335.842498241,-3631610.9566395804,-1450080.5924611294
13748,368854.7326222705,-4016530.959884705,-3647676.2272624345,-1454983.3810089468
13750,371984.57938588085,-4035726.0772711695,-3663741.497885288,-1459886.1695567633
13751,375114.4261494912,-4054921.1946576326,-3679806.7685081423,-1464788.9581045797
13752,378244.27291310113,-4074116.312044101,-3695872.0391309992,-1469691.746652399
13753,381374.1196767115,-4093311.4294305653,-3711937.3097538534,-1474594.5352002152
13754,384503.9664403219,-4112506.5468170284,-3728002.580376707,-1479497.3237480316
13756,387633.81320393225,-4131701.664203493,-3744067.8509995607,-1484400.112295848
13757,390763.6599675421,-4150896.781589957,-3760133.1216224143,-1489302.9008436652
13760,393893.50673115253,-4170091.8989764214,-3776198.3922452684,-1494205.6893914817
13775,397023.3534947629,-4189287.0163628887,-3792263.662868126,-1499108.4779393
13776,400153.2002583729,-4208482.133749353,-3808328.93349098,-1504011.2664871172
13777,403283.0470219832,-4227677.251135817,-3824394.2041138336,-1508914.0550349336
13778,406412.89378559357,-4246872.368522281,-3840459.4747366877,-1513816.84358275
13780,409542.7405492035,-4266067.485908745,-3856524.7453595414,-1518719.6321305672
13782,412672.58731281385,-4285262.603295213,-3872590.015982399,-1523622.4206783858
13783,415802.4340764242,-4304457.720681677,-3888655.2866052524,-1528525.209226202
13784,418932.28084003413,-4323652.838068141,-3904720.5572281065,-1533427.9977740191
13786,422062.1276036445,-4342847.955454605,-3920785.82785096,-1538330.7863218356
13787,425191.97436725494,-4362043.072841069,-3936851.098473814,-1543233.5748696518
13788,428321.82113086525,-4381238.190227533,-3952916.369096667,-1548136.3634174687
13790,431451.66789447516,-4400433.3076140005,-3968981.6397195254,-1553039.1519652875
13795,434581.51465808554,-4419628.425000465,-3985046.9103423795,-1557941.940513104
13796,437711.36142169585,-4438823.542386929,-4001112.1809652327,-1562844.7290609204
13797,440841.2081853058,-4458018.659773393,-4017177.451588087,-1567747.5176087376
13801,443971.0549489162,-4477213.777159857,-4033242.7222109404,-1572650.306156554
13802,447100.9017125266,-4496408.894546324,-4049307.9928337974,-1577553.0947043726
13803,450230.7484761365,-4515604.011932788,-4065373.263456652,-1582455.8832521895
13804,453360.59523974685,-4534799.129319252,-4081438.5340795056,-1587358.671800006
13806,456490.4420033572,-4553994.2467057165,-4097503.8047023593,-1592261.4603478224
13807,459620.2887669676,-4573189.3640921805,-4113569.075325213,-1597164.2488956389
13808,462750.1355305775,-4592384.481478648,-4129634.345948071,-1602067.0374434579
13809,465879.9822941879,-4611579.598865112,-4145699.6165709244,-1606969.8259912743
13810,469009.82905779826,-4630774.716251576,-4161764.887193778,-1611872.6145390908
13811,472139.67582140816,-4649969.83363804,-4177830.157816632,-1616775.403086908
13812,475269.52258501854,-4669164.951024504,-4193895.428439486,-1621678.1916347244
13813,478399.3693486289,-4688360.068410968,-4209960.69906234,-1626580.9801825406
13815,481529.2161122389,-4707555.185797436,-4226025.969685197,-1631483.7687303596
13820,484659.0628758492,-4726750.3031839,-4242091.240308051,-1636386.5572781763
13825,487788.90963945957,-4745945.420570364,-4258156.510930905,-1641289.3458259928
13827,490918.7564030695,-4765140.537956828,-4274221.781553758,-1646192.13437381
13830,494048.60316667985,-4784335.655343292,-4290287.052176612,-1651094.9229216264
13832,497178.4499302902,-4803530.77272976,-4306352.32279947,-1655997.7114694447
13833,500308.2966939006,-4822725.890116224,-4322417.593422323,-1660900.5000172611
13834,503438.1434575105,-4841921.007502688,-4338482.864045178,-1665803.2885650783
13835,506567.9902211209,-4861116.124889152,-4354548.134668032,-1670706.0771128947
13838,509697.83698473126,-4880311.242275616,-4370613.405290885,-1675608.8656607112
13839,512827.68374834117,-4899506.35966208,-4386678.675913739,-1680511.6542085283
13841,515957.53051195154,-4918701.477048548,-4402743.946536597,-1685414.4427563467
13842,519087.3772755619,-4937896.594435012,-4418809.21715945,-1690317.231304163
13843,522217.2240391718,-4957091.711821476,-4434874.487782304,-1695220.0198519803
13844,525347.0708027822,-4976286.82920794,-4450939.758405158,-1700122.8083997967
13846,528476.9175663926,-4995481.946594404,-4467005.0290280115,-1705025.5969476132
13849,531606.764330003,-5014677.063980872,-4483070.299650868,-1709928.3854954315
13850,534736.6110936129,-5033872.181367336,-4499135.570273723,-1714831.1740432486
13856,537866.4578572232,-5053067.2987538,-4515200.840896577,-1719733.962591065
13859,540996.3046208336,-5072262.416140264,-4531266.11151943,-1724636.7511388815
13861,544126.1513844435,-5091457.533526728,-4547331.382142285,-1729539.5396866987
13862,547255.9981480539,-5110652.650913196,-4563396.652765142,-1734442.328234517
13863,550385.8449116643,-5129847.76829966,-4579461.923387995,-1739345.1167823335
13864,553515.6916752742,-5149042.885686124,-4595527.19401085,-1744247.9053301506
13865,556645.5384388845,-5168238.003072588,-4611592.464633703,-1749150.693877967
13901,559775.3852024949,-5187433.120459052,-4627657.735256556,-1754053.4824257835
13903,562905.2319661053,-5206628.237845516,-4643723.005879411,-1758956.2709736
13904,566035.0787297152,-5225823.355231984,-4659788.276502268,-1763859.059521419
13905,569164.9254933256,-5245018.472618448,-4675853.547125122,-1768761.8480692357
14001,572294.772256936,-5264213.590004912,-4691918.817747976,-1773664.636617052
14004,575424.6190205459,-5283408.707391376,-4707984.08837083,-1778567.425164869
14005,578554.4657841562,-5302603.82477784,-4724049.358993683,-1783470.2137126855
14006,581684.3125477666,-5321798.942164307,-4740114.629616541,-1788373.0022605038
14008,584814.1593113765,-5340994.0595507715,-4756179.900239395,-1793275.790808321
14009,587944.0060749869,-5360189.1769372355,-4772245.170862248,-1798178.5793561374
14011,591073.8528385973,-5379384.2943237,-4788310.441485102,-1803081.3679039537
14012,594203.6996022072,-5398579.411710164,-4804375.712107956,-1807984.156451771
14013,597333.5463658175,-5417774.529096631,-4820440.982730813,-1812886.9449995894
14020,600463.3931294279,-5436969.646483095,-4836506.253353667,-1817789.7335474058
14024,603593.2398930383,-5456164.763869559,-4852571.523976522,-1822692.522095222
14025,606723.0866566482,-5475359.881256023,-4868636.794599375,-1827595.3106430394
14026,609852.9334202586,-5494554.998642487,-4884702.065222229,-1832498.099190856
14027,612982.780183869,-5513750.1160289515,-4900767.335845083,-1837400.8877386723
14028,616112.6269474789,-5532945.233415419,-4916832.60646794,-1842303.6762864913
14030,619242.4737110892,-5552140.350801883,-4932897.877090794,-1847206.4648343078
14031,622372.3204746996,-5571335.468188346,-4948963.147713648,-1852109.2533821242
14032,625502.1672383095,-5590530.585574811,-4965028.418336501,-1857012.0419299414
14033,628632.0140019199,-5609725.702961276,-4981093.6889593555,-1861914.8304777578
14034,631761.8607655303,-5628920.820347743,-4997158.959582213,-1866817.6190255764
14036,634891.7075291406,-5648115.937734207,-5013224.2302050665,-1871720.4075733924
